名字#介绍#技能#属性
圣堂刺客#拉娜娅，圣堂刺客，一直行走在对万物的探求之路上。她有一颗渴求知识的心，早年就非常专注于研究自然法则——对魔法和炼金术有关的书非常入迷，试图重现她在紫罗兰档案馆找到的吉光片羽中记载的实验，并且背下了档案保管者对实验的观察记录。由于她天性悄声隐秘，再加上获得这些东西的高难度，拉娜娅的隐秘行动技巧得到了进一步的强化。要不是她处事低调，她的“神偷”大名早已传遍了各大公会。不过她的研究一步步的将她带进了更为诡异的死角。就在她将自己的隐秘天赋完全奉献给探索宇宙秘密的时候，却无意中打开了一扇隐秘的自然之门：隐之圣堂的入口。入口另一侧的智慧生命早已在等着她了，他们向拉娜娅解答了许多未解之谜，然而当他们告诉拉娜娅她可以为圣堂服务时，这些秘密都算不得什么了。她立誓守护这些秘密，然而更重要的是，为圣堂服务能够满足她那对知识无尽的渴求。在消灭的每个敌人眼中，她发现自己揭示的秘密又多了一分。#折光：躲避伤害并获得攻击力加成折光次数：4/6/8攻击力加成：40/60/80持续时间：6秒冷却时间:6秒#4,4,750,5,0,0,90,110,1.1,400,12,6,1500,5,0,0,180,220,1.1,400,36,8,3000,5,0,0,360,440,1.1,400
炼金术士#投身神圣的化学事业是黑酿家族的传统，但是年轻的拉泽尔无论是野心、创造力还是执着都可谓是前无古人。然而在他成年以后，他却将家族事业置之不顾，开始试着用炼金术制造黄金。如他大胆的名声所述，有一次他宣布要把一整座山全部变成金子。在浪费了二十年时间进行研究和准备后，他的炼金术在众人面前壮观地失败了，实验造成了大面积的破坏，很快他就被囚禁了。但是拉泽尔可不会向挫折屈服，他一直在寻找机会逃出去继续他的研究。当他的牢房来了一个凶猛的食人魔狱友后，他发现机会来了。说服食人魔不要吃他后，拉泽尔用牢房石地上生长的霉菌和苔藓为原料，仔细地调和着一种药酊，准备给食人魔服下。花了一周不到的时间，药酊似乎完成了。当食人魔喝下药剂后，它突然变得狂怒起来，像个无法阻挡的狂战士般，破坏了监狱的铁栏，冲破了墙壁和狱卒。很快他们就发现自己在城市外围的森林中迷路了，虽然留下了一路破坏的踪迹，但没有追兵的迹象。受到药剂后遗症的作用，食人魔显得很安详、快乐，也更热心了。决定合伙后，这对搭档再次出发去寻找拉泽尔炼金术试验所需要的材料。#化学狂暴：炼金术士诱发他的食人魔同伴进入化学狂暴，降低攻击间隔，提高移动速度和回复能力，并在原地制造一片滑雪酸雾，降低周围敌人的护甲。持续时间:15秒攻击基础间隔：0.7/0.55/0.4生命回复提升：40/60/80酸雾降低敌人护甲：4/7/10冷却时间:25/20/15秒#4,4,1000,0,0,0,50,80,1.3,205,12,6,2000,0,0,0,100,160,1.3,205,36,8,4000,0,0,0,200,320,1.3,205
干扰者#在狂风肆虐的杜鲁德大草原高处，有一位年轻且富有天赋的风暴术师，他被人称作干扰者，并第一个参透了夏日风暴的秘密。由于经常受到季节性的暴风袭击和南方文明王国的侵略，几个世纪以来，高地人一直都在这片无尽的高原上为生存而挣扎。他们是一个伟大的文明破碎后遗留下来的堕落部族，他们那奇特而神秘的控制风暴的技术，拼凑自那些支离破碎的连他们自己都不能完全理解的失落知识。对于居住在高原地区的人们，气候已经成为了一种信仰，被作为生命的授予者和终结者而崇拜。雷电风暴所带来的大雨是维持生命所必需的，但这是有代价的，每次雷电风暴结束时，总会留下一些烤焦冒烟的尸体。尽管在他的族群中还很卑微，但干扰者无所畏惧，永不满足的好奇心是他的动力。尽管还对风暴技术一窍不通也没有自己的坐骑，但他还是去探索了祖先城市的遗迹，在崩塌的建筑和早已腐朽的图书馆中搜索着，在生锈的制造车间中到处翻寻。他找到了需要的东西，然后返回了部族。将古时设计的线圈重新改编后，他获得了操纵电荷的能力，现在可以在任何他想要的地方召唤雷电。部分依靠魔法，部分依靠工艺技术，他的能量圈内束缚着能掌控生与死的力量，用来精确打击南方王国的侵略者和任何闯入这片古老高地之人。#静态风暴：创造一场静态风暴，在持续时间内伤害并沉默范围内敌人作用范围：400/500/600伤害波数：8/12/16最大每秒伤害：100/150/200持续时间：2/3/4秒冷却时间：15/12/9秒#4,4,700,5,0,0,45,50,1.5,600,12,6,1400,5,0,0,90,100,1.5,600,36,8,2800,5,0,0,180,200,1.5,600
蛇发女妖#无上的力量即为绝伦的美貌。美杜莎的心中一直靠着这样的想法得以慰藉——她在蛇发女妖三姐妹中年纪最小，也是海洋女神的女儿中最为可人的尤物——因为只有她跟姐妹们不一样，她是凡人。这反而救了她的命，那一天，一群蒙面之徒侵入了蛇发女妖居住的领域，将她两个不朽之身的姐姐从家里拖走，对她们的美貌还是泪水都无动于衷。其中一个入侵者也抓住了美杜莎，但是厌恶地看了一眼后就推向了一旁：“这女的散发着凡胎的臭味。我们可不要。”美杜莎受尽了凌辱，满腔愤懑地逃向了母亲所在的神庙，在女神面前哭诉自己的遭遇。“您拒绝赐予我永生—因此我乞求您，赐予我力量！有了力量我就可以去拯救姐姐们，为受到的不公复仇！”经过长时间的考虑，女神接受了她女儿的请求，美杜莎无与伦比的娇美相貌变成了象征着可怕力量的脸孔。但是她一刻也没有对自己的抉择后悔。她明白，睥睨万物才是值得拥有的美貌—这才是能够改变世界的力量。#石化凝视：单位在石化凝视期间盯着蛇发女妖超过2秒，则被完全石化作用范围：600/800/1000持续时间：4/5/6速度减缓：30%石化持续时间：2/2.5/3秒额外物理伤害：20%冷却时间：20秒#4,4,750,5,10,0,50,70,1,600,12,6,1500,5,10,0,100,140,1,600,36,8,3000,5,10,0,200,280,1,600
利爪德鲁伊#早在有史可考的年代之前，德鲁伊巨熊部落就已经形成。他们天生就是智者，专注于探索和理解自然秩序。自然之力注意到了他们，并找到了他们中最有学识的一位，睿智的老悉拉，巨熊部落的先知和仲裁者，脱颖而出。它走到悉拉面前，将生命之种交给了他，并且告诉他：“当世界变得昏暗，当文明不再繁荣，当荒漠延伸到世界的尽头，那就种下这粒种子。”获得了自然之力的信任以后，悉拉感到自己的活力又回来了，岁月的痕迹也消失无踪，他原本渊博的学识更加广袤。同时，他发现自己能够将自己的意愿变成现实，甚至，在专注的情况下，能够改变自己的物质形态。然而，关于生命之种的谣言却给他的部落和人民带来了灾难，恐怖的战争席卷了整个部落，将其毁于一旦。家园被毁，悉拉带着自己的责任，逃到了荒野。随着时间的流逝，巨熊部落以及生命之种的故事已经在岁月长河中被人遗忘。几万年来，悉拉一直在等待，等待神谕，等待永世争斗的结束，等待他流浪宿命的终结，等待他神圣使命的实现，同时准备着消灭那些敢于阻挠他的事物。\r\n#熊灵伙伴：召唤一只熊灵伙伴与你并肩作战冷却时间:60秒#4,4,800,0,20,0,50,60,1.3,400,12,6,1600,0,20,0,100,120,1.3,400,36,8,3000,0,20,0,200,240,1.3,400
矮人直升机#在毕生为战争、起义、暴动和革命服务后，军中名人奥雷尔终于感到厌倦了。退役时除了一些琐碎物品和一笔可观的退休金，这位前工程师还带走了一样很有意思的东西：一件被遗忘了很久的，未完成的旋翼飞机设计图，这将是世界上第一架有人驾驶的，不依靠魔力的飞行装置。退休后他身无旁物，只带着时间和资金来到灰烬群岛，在这片隐蔽的热带岛屿中着手制造他的飞行装置。随着时间一年年过去，原型机失败作的残骸越堆越多，他甚至开始怀疑依靠机械飞行是否真的可能。在退休后第十年的第一天，一个阳光明媚、南风微拂的午后。奥雷尔坐在他最后的试验机中，充满愤怒和此次也将失败的预料。拉动点火绳后，在引擎的咕哝声中他护起脑袋，等着和以往一样不可避免的爆炸。然而这次大大出乎他的意料，他开始升空了，经过一阵慌乱的调整和稳定操作。不到一个小时，他就乘着微风，与海鸥结伴同行，飞行的体验让奥雷尔惊讶得近乎窒息。黄昏临近，他设置了返回工作间的路线，但就在这时，他的旋翼机被一发飞来的炮弹击穿了尾翼。从坠毁的残骸中解脱后，他游向眼前最近的岛屿，咒骂着射出那发炮弹的船只要为此付出代价。几天后，奥雷尔回到了工作间，开始制造他的新飞行器，一种能装载许多危险的火箭和导弹的新型旋翼机。#召唤飞弹：召唤两枚导弹从空中打击目标第一发导弹伤害：200/300/400第二发导弹伤害：200/300/400第一发减速：30%第二发减速：60%作用范围：600冷却时间：10秒#5,5,900,15,0,0,75,80,0.9,400,15,7,1800,15,0,0,150,160,0.9,400,45,9,3600,15,0,0,300,320,0.9,400
巫妖#巫妖生前是一位叫艾斯瑞安的冰霜法师，他曾经威胁要带来毁灭性的冰霜，企图征服整个王国。终于，那些平民在几个绝望的魔法师的帮助下，终于鼓起了勇气去暗算他。他们用一些具有足够魔力的绳索把他永远束缚住了，被绑上了厚重的石头后，这个冰霜巫师被扔进了一个据说深不见底的湖泊。但其实不然。他只下沉了一年左右，绳索挂在了一个石头上。在那里他平静地死去，虽然死了但并没有腐烂，直到风水师安希尔前来核查被认为是无底湖的黑暗之湖的传说。安希尔放下的铅垂线与绑住被淹死的巫师的绳索缠在了一起，于是他拉上了意外的收获。他认为将死者转变为不死族后，便可以向巫妖询问这个湖的情况，他移除了捆绑巫妖的绳索并进行了简单的转生仪式。由于艾斯瑞安的故事已经被时间所抹去，就算是当年杀死他的人的后代也不再记得，所以当时没有人能对安希尔的鲁莽行为做出警告。不过紧接着，安希尔就尝到了苦果，巫妖一摆脱绳索的束缚，就将他吞噬。#连环霜冻：释放一个至多在敌人间弹跳6/9/12次的霜冻之球，造成伤害和减速效果每次弹跳伤害：200/300/400弹跳距离：600移动速度减缓：65%攻击速度降低：65减速持续时间:2.5秒冷却时间:10/8/6秒#5,5,850,5,20,5,40,45,1.5,400,15,7,1700,5,20,5,80,90,1.5,400,45,9,3400,5,20,5,160,180,1.5,400
潮汐猎人#人称利维坦的潮汐猎人曾经是沉没之岛的竞技大师，他的行为方式和他的同胞们一样神秘莫测。陆地居民都知道海上航线的重要性，帝国的崛起和衰亡都取决于谁掌控了公海。相比之下，海底航线和南海流民的敌对部族如何通过无数次小规模海底战斗开辟家园的故事，则鲜为人知。在南海人和陆地人那脆弱的协议中，我们可以瞥见这个海底王国的规模，不过他们的政体则显得十分复杂和不透明。利维坦似乎厌倦了这些琐碎的小冲突，便独自离开了，只效忠于他的深海之神-深渊触手麦尔朗恩。现在他在浅滩上独自游弋，寻找路上遇到的人类或者南海人，他对他的宿敌-舰队统帅昆卡有着一种独特的厌恶，然而他们为何成为敌人，已经和当年的激烈海战一起被遗忘了。#毁灭：猛击地面，触手向各个方向穿出，伤害并眩晕附近所有敌方单位作用范围：500/650/800眩晕时间：2/2.5/3伤害：150/250/350冷却时间:30秒#5,5,950,5,0,5,45,55,2,20,15,7,1900,5,0,5,90,110,2,205,45,9,3800,5,0,5,180,220,2,205
谜团#谜团的背景正如同其名字一样，无人知晓。只有一些流传下来的故事和传说，但大多数都不可信。事实上，关于谜团的各种故事，都只是寥寥的描述，神秘无比：他是宇宙之力，世界的吞噬者。他是虚空中的存在，有时会以物质形态出现，其它时候则以非物质形态存在。他是同时存在于多个位面的生物。在有的传说中，他曾经是一个试图解开宇宙之谜的伟大炼金术士，但最后却因为自己的傲慢而受到诅咒。在其它传说中，他来自远古，是一种不可思议的重力生命体，是来自原始黑暗的扭曲声音，在宇宙中的第一丝光线诞生前就存在的深渊化身。还有更古老的传说，说他是第一颗崩塌的恒星，产生的黑洞变成了有知觉的复杂存在，他的动机无从得知，他的力量无法阻挡，他的存在就是毁灭之力本身。\r\n#午夜凋零：对范围内敌人造成基于最大生命值的伤害作用范围：450每秒伤害：6%/9%/12%持续时间：10秒冷却时间:20秒#5,5,1000,5,40,5,45,55,1.5,400,15,7,2000,5,40,5,90,110,1.5,400,45,9,4000,5,40,5,180,220,1.5,400
地精工程师#在矿工湾流传很广的冒险故事里，背负最多骂名的莫过于爆破工程师。然后，矿工湾就在人世间消失了。还有起重港。还有猎手镇。事实上，如果稍微研究一下爆破工程师的历史，不难发现工程师只要出现在哪个城镇，这个城镇不久就会不复存在。就跟工程师周围所有注定的灾难一样，矿工湾的消失是从一个发明开始的。爆破奇才斯奎、斯布林和斯布恩三人负责为地下矿井设计安全的引爆方式，他们发明了最为古怪的东西：一个按钮，摁下就能使远处的装置点燃引线。由于他们急于测试自己的发明，三人用火盐炸药装了一桶又一桶，狭小的工坊里每个角落都堆满了刚研发的遥控炸弹。他们胡乱从炸弹堆里扯出一桶，埋到一个离得很远的地方。接着他们躲进了附近的壕沟，蜷缩着瑟瑟发抖。斯布林按下了引爆的按钮。然而过了一会儿，什么也没发生。他非常困惑，站了起来，反复地摁下按钮，终于，地上炸出了一个洞。斯奎和斯布林顿时欣喜若狂，可正当他们转身时，工坊方向传来了巨大的能量声波，他们直接被震倒在地。出人意料的爆炸让他们耳鸣不已，也非常迷茫。他们走进灰暗的烟雾中，眼前只见工坊已经变成了冒烟的废墟。木材和石头一直在大块大块地掉落，前方的地洞越来越大，慢慢变成了一座深坑。整个矿工湾开始震颤，惊慌失措的居民四处奔逃，而城镇徐徐地滑入了地下矿井。而他们就坐在悬崖上，看着故乡沉没，三人张开嘴开始傻笑，也不在乎原来嘲笑他们的邻居是否注意到了他们。他们想知道的只有一件事情：这么强力的爆炸他们究竟是如何引发的？#自爆炸药桶：埋设一个数秒后自动引爆的炸药桶，对范围内敌人造成大量伤害爆炸延迟：3秒伤害：700/1100/1500爆炸范围：600炸药桶口径：1.2/1.5/1.8冷却时间:10秒#5,5,1000,10,0,5,45,55,1.5,600,15,7,2000,10,0,5,90,110,1.5,600,45,9,4000,10,0,5,180,220,1.5,600
死亡先知#克萝贝露丝曾是一名死亡先知——她为那些希望透过迷雾看清未来的人预知死后的命运，当然只为其中的有钱人做预言。在多年为他人探寻命运后，她开始寻找自己命运的线索。当死亡拒绝向她透露它的秘密后，她便尝试用自己的生命来换取死亡的真相。但即使是这终极的代价也没有用。死亡一次又一次拒绝了她，将最深的秘密隐藏了起来。嫉妒开始在她心里滋长。其他人能够通过死亡来获得永恒——凭什么她不能？凭什么只有她必须不厌其烦的在生与死之间徘徊？凭什么她无法拥有其他所有生物都必有的一死？即使是这样，她也不会气馁。每次从坟墓中返回人间时，她都带回一点死亡气息。鬼魂像她破碎灵魂的碎片般跟着她；她的血液颜色日益稀薄并且散发出灵气；那些在幽暗之处肆意掠食的生物与她愈发亲密。每一次死亡，她都失去一点生命，似乎已经能够看到她的终结之日了。随着她对死亡的加倍追求，她不再为其他客人做预言，专心于自己的命运，克萝贝露丝更狂热地将自己投向死亡的深渊，决心要完成那一直在回避她的预言：某一天，死亡先知将不再从死亡中归来。#驱使恶灵：释放若干个恶灵偷走敌方棋子的生命，持续时间结束后，死亡先知根据造成的伤害量，获得一定比例的治疗。作用范围:700恶灵数量：10/15/20生命回复:25%恶灵攻击力：100冷却时间：20/15/10#5,5,1000,5,30,0,50,60,1.4,400,15,7,2000,5,30,0,100,120,1.4,400,45,9,4000,5,30,0,200,240,1.4,400
众神之王#天界之王，众神之父，宙斯对待英雄一向视如己出。然而在无数次与凡间的女性幽会时当场被抓后，宙斯接到了妻子给他下的最后通牒：“既然你这么喜欢凡人，就去当凡人吧。如果你能证明的忠诚，就回来做我永生的丈夫。不然的话，就去和你的创造物一起去死吧。”宙斯无奈的发现她的逻辑（和她的魔法）无懈可击，只好照她说的去做。从那以后宙斯洗心革面，在凡人面前不再多情，将爱留给他永生的女神。但为了证明他配得上永恒的爱妻，他必须在战场上，大获全胜。#雷神之怒：用闪电打击当前棋盘，每个敌方棋子有50%概率被雷击，造成目标生于生命百分比的魔法伤害以及固定的魔法伤害。客场战斗胜利时存活的众神之王不会对敌方信使造成普通的入场伤害，二十替换为：对敌方信使造成剩余生命值百分比的雷击伤害（至少会对一个敌人雷击）。对棋子固定伤害:300/400/500对棋子伤害百分比：15/25/35对信使伤害百分比：15/25/35冷却时间：15/12/9S#5,5,950,0,0,0,50,70,1.4,400,15,7,1900,0,0,0,100,140,1.4,400,45,9,3800,0,0,0,200,280,1.4,400
天界战神#玛尔斯，天界的长子，在漫长的时光里发动了无尽的战争，也目睹了无数更多的战事在他原来的名字下进行。征服之战，复仇之战。有的正义，有的邪恶……只有残忍别无二致。就像他的父亲，玛尔斯不压抑自己最基本的冲动——爱好的野蛮程度远超宙斯。但有一天，纯粹的战争不再足以满足他的欲望。而在命运的安排下，他的解决办法随即而来：为了更高的追求而发动战争。现在，战神打算行使与生俱来的权利——烧掉旧时代的万神殿，在他同胞的余烬上建立新的帝国。#护身甲盾：马二斯一防御形态进入战场，不能进行普通攻击。每当受到来自正面或侧面的物理攻击时，玛尔斯运用他巨大的战盾来格挡一定百分比的伤害。每隔一段时间，玛尔斯会举起他的战盾粉碎前方3格的敌方棋子，造成范围物理伤害。正面物理减伤：30%/50%/70%正面角度：90侧面物理减伤：15%/25%/35%侧面角度：180盾击伤害范围：200盾击伤害：150/300/450冷却时间：8S#1,1,650,5,0,0,0,0,1.4,205,3,3,1300,7,0,0,0,0,1.4,205,9,5,2600,9,0,0,0,0,1.4,205
混沌骑士欲火#作为一名被上千个世界中无数战斗洗礼过的战斗大师，混沌骑士来自一个遥远的上层位面，在那里，宇宙的基本法则都能被直接感知到。在所有的法则中，混沌是最古老且最不知疲倦的——永无休止的搜寻着被他称为“光”的存在。很久以前，“光”违抗初始之契约离开了起源的世界，在其他世界开始了他的旅途。现在混沌骑士在一个个位面之间穿梭，无论到哪里，他永远都在搜寻然后抹杀“光”的存在，将其无数次的抹杀，然后进入下一个位面继续他的搜索。带着自己的铁甲战马“天劫”，带着疯狂的暴怒冲进战场，从宇宙的混乱中吸取力量。他就是混沌在物理位面的化身，并在有需要的时候他会召唤其他位面的自己，这群黑暗骑兵的齐冲如同自然之力一般无法阻挡。只有当一个世界中所有“光”的存在都被彻底消灭，他的搜寻才会结束。混沌骑士的铁蹄所到之处，死亡随之同行。#混沌之军:凭借胡奴电脑其实在各个世界丰富的战斗经验，他的幻象足以压制所有敢于反抗他的人。从另一个维度内召唤若干个胡奴电脑其实的幻象。技能冷却时间:30秒#15,15,3000,5,0,0,160,440,1.3,205,,,,,,,,,,,,,,,,,,,,
死灵法师腐化##空气中充斥的死亡和苦难增强了文艺法师的瘟疫魔法。消灭一个敌方棋子。伤害类型：纯粹技能冷却时间：10秒#10,10,3400,5,0,0,200,240,1.2,400,,,,,,,,,,,,,,,,,,,,
暗影牧师##薄葬：\r\n将薄葬是防御友方棋子，使他在持续时间内无论受到多大伤害都不会死亡。\r\n薄葬队友数量：1/2/3\r\n持续时间：4秒\r\n技能冷却时间:15秒\r\n#3,3,550,5,0,0,50,75,1.4,400,9,5,1100,5,0,0,100,150,1.4,400,27,7,2200,5,0,0,200,300,1.4,400
精灵守卫##无差别降临：艾欧用它不可思议的力量扭曲了宇宙中的粒子。\r\n精灵守卫⭐上场时可以视为任何一种⭐棋子参与合成。\r\n精灵守卫⭐⭐上场时可以视为任何一种⭐⭐棋子参与合成。#5,5,700,0,0,0,40,60,1.3,400,15,7,1400,0,0,0,80,120,1.3,400,,,,,,,,,,
